iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
COL,South America,Colombia,2021-08-20,4877323,3154,3571.429,123781,93,118.286,94022.446,60.801,68.848,2386.184,1.793,2.28,0.68,NA,NA,NA,NA,NA,NA,NA,NA,23592953,60492,457.968,1.174,49867,0.968,0.08,12.5,tests performed,33005580,21549430,14157111,NA,263870,207487,63.63,41.54,27.29,NA,4000,147418,0.284,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,NA,NA,NA,NA
COL,South America,Colombia,2021-08-21,4880516,3193,3417.286,123901,120,114.857,94083.999,61.553,65.877,2388.498,2.313,2.214,0.68,NA,NA,NA,NA,NA,NA,NA,NA,23646733,53780,459.012,1.044,49407,0.959,0.08,12.5,tests performed,33255471,21753014,14208967,NA,249891,212282,64.11,41.93,27.39,NA,4092,154721,0.298,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,NA,NA,NA,NA
COL,South America,Colombia,2021-08-22,4883932,3416,3330,124023,122,114.571,94149.851,65.852,64.194,2390.85,2.352,2.209,0.69,NA,NA,NA,NA,NA,NA,NA,NA,23700152,53419,460.049,1.037,47940,0.931,0.079,12.7,tests performed,33405365,21864127,14250028,NA,149894,219988,64.4,42.15,27.47,NA,4241,159994,0.308,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,155694.77,37.89,17.34,3022.2275
COL,South America,Colombia,2021-08-23,4886897,2965,3181.143,124121,98,109.286,94207.009,57.158,61.324,2392.739,1.889,2.107,0.69,NA,NA,NA,NA,NA,NA,NA,NA,23733828,33676,460.703,0.654,49088,0.953,0.078,12.8,tests performed,33696899,22095795,14323100,NA,291534,238248,64.96,42.6,27.61,NA,4593,176349,0.34,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,NA,NA,NA,NA
COL,South America,Colombia,2021-08-24,4889537,2640,3110.857,124216,95,108.143,94257.901,50.893,59.969,2394.57,1.831,2.085,0.69,NA,NA,NA,NA,NA,NA,NA,NA,23776772,42944,461.536,0.834,50207,0.975,0.072,13.9,tests performed,33963461,22301932,14390587,NA,266562,252941,65.47,42.99,27.74,NA,4876,189056,0.364,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,NA,NA,NA,NA
COL,South America,Colombia,2021-08-25,4892235,2698,3044.714,124315,99,105,94309.912,52.011,58.694,2396.479,1.908,2.024,0.68,NA,NA,NA,NA,NA,NA,NA,NA,23828711,51939,462.545,1.008,50408,0.978,0.07,14.3,tests performed,34247170,22531555,14448771,NA,283709,254853,66.02,43.44,27.85,NA,4913,193106,0.372,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,NA,NA,NA,NA
COL,South America,Colombia,2021-08-26,4894702,2467,2933.286,124388,73,100,94357.469,47.558,56.546,2397.886,1.407,1.928,0.68,NA,NA,NA,NA,NA,NA,NA,NA,23881781,53070,463.575,1.03,49903,0.969,0.067,14.9,tests performed,NA,NA,NA,NA,NA,254979,NA,NA,NA,NA,4915,197606,0.381,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,NA,NA,NA,NA
COL,South America,Colombia,2021-08-27,4897150,2448,2832.429,124474,86,99,94404.66,47.191,54.602,2399.544,1.658,1.908,0.69,NA,NA,NA,NA,NA,NA,NA,NA,23937265,55484,464.652,1.077,49187,0.955,0.066,15.2,tests performed,34805950,22978676,14592150,NA,NA,257196,67.1,44.3,28.13,NA,4958,204178,0.394,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,NA,NA,NA,NA
COL,South America,Colombia,2021-08-28,4899085,1935,2652.714,124567,93,95.143,94441.962,37.302,51.138,2401.337,1.793,1.834,0.7,NA,NA,NA,NA,NA,NA,NA,NA,23988579,51314,465.648,0.996,48835,0.948,0.061,16.4,tests performed,35071950,23201104,14639269,NA,266000,259497,67.61,44.73,28.22,NA,5002,206870,0.399,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,NA,NA,NA,NA
COL,South America,Colombia,2021-08-29,4901163,2078,2461.571,124648,81,89.286,94482.021,40.059,47.453,2402.898,1.561,1.721,0.71,NA,NA,NA,NA,NA,NA,NA,NA,24037809,49230,466.604,0.956,48237,0.936,0.058,17.2,tests performed,35172185,23288536,14653162,NA,100235,252403,67.8,44.89,28.25,NA,4866,203487,0.392,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,156308.86,37.6,12.88,3034.148
COL,South America,Colombia,2021-08-30,4903304,2141,2343.857,124743,95,88.857,94523.294,41.273,45.184,2404.729,1.831,1.713,0.73,NA,NA,NA,NA,NA,NA,NA,NA,24066701,28892,467.164,0.561,47553,0.923,0.056,17.9,tests performed,35355619,23443209,14685797,NA,183434,236960,68.16,45.19,28.31,NA,4568,192488,0.371,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,NA,NA,NA,NA
COL,South America,Colombia,2021-08-31,4905258,1954,2245.857,124811,68,85,94560.962,37.668,43.294,2406.04,1.311,1.639,0.74,NA,NA,NA,NA,NA,NA,NA,NA,24114775,48074,468.098,0.933,48286,0.937,0.055,18.2,tests performed,35546165,23600147,14722990,NA,190546,226101,68.52,45.5,28.38,NA,4359,185459,0.358,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,NA,NA,NA,NA
COL,South America,Colombia,2021-09-01,4907264,2006,2147,124883,72,81.143,94599.633,38.671,41.389,2407.428,1.388,1.564,0.75,NA,NA,NA,NA,NA,NA,NA,NA,24162472,47697,469.023,0.926,47680,0.926,0.053,18.9,tests performed,NA,NA,NA,NA,NA,200166,NA,NA,NA,NA,3859,164116,0.316,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,NA,NA,NA,NA
COL,South America,Colombia,2021-09-02,4909086,1822,2054.857,124945,62,79.571,94634.756,35.124,39.612,2408.623,1.195,1.534,0.76,NA,NA,NA,NA,NA,NA,NA,NA,24213647,51175,470.017,0.993,47409,0.92,0.052,19.2,tests performed,35750492,23760584,14771114,NA,NA,174847,68.92,45.8,28.47,NA,3371,143638,0.277,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,NA,NA,NA,NA
COL,South America,Colombia,2021-09-03,4911082,1996,1990.286,125016,71,77.429,94673.234,38.478,38.368,2409.992,1.369,1.493,0.77,NA,NA,NA,NA,NA,NA,NA,NA,24267470,53823,471.062,1.045,47172,0.916,0.051,19.6,tests performed,36090729,24004709,14873013,NA,340237,183540,69.57,46.28,28.67,NA,3538,146576,0.283,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,NA,NA,NA,NA
COL,South America,Colombia,2021-09-04,4913031,1949,1992.286,125097,81,75.714,94710.806,37.572,38.406,2411.554,1.561,1.46,0.78,NA,NA,NA,NA,NA,NA,NA,NA,24308564,41094,471.859,0.798,45712,0.887,0.051,19.6,tests performed,36235580,24111434,14912159,NA,144851,166233,69.85,46.48,28.75,NA,3205,130047,0.251,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,NA,NA,NA,NA
COL,South America,Colombia,2021-09-05,4914881,1850,1959.714,125158,61,72.857,94746.469,35.663,37.778,2412.73,1.176,1.405,0.78,NA,NA,NA,NA,NA,NA,NA,NA,24354499,45935,472.751,0.892,45241,0.878,0.051,19.6,tests performed,NA,NA,NA,NA,NA,174730,NA,NA,NA,NA,3368,121804,0.235,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,156655.77,37.25,7.24,3040.8818
COL,South America,Colombia,2021-09-06,4916980,2099,1953.714,125230,72,69.571,94786.933,40.463,37.663,2414.118,1.388,1.341,0.79,NA,NA,NA,NA,NA,NA,NA,NA,24386485,31986,473.372,0.621,45683,0.887,0.05,20,tests performed,NA,NA,NA,NA,NA,171341,NA,NA,NA,NA,3303,103955,0.2,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,NA,NA,NA,NA
COL,South America,Colombia,2021-09-07,4918649,1669,1913,125278,48,66.714,94819.107,32.174,36.878,2415.043,0.925,1.286,0.81,NA,NA,NA,NA,NA,NA,NA,NA,24438079,51594,474.373,1.002,46186,0.897,0.048,20.8,tests performed,NA,NA,NA,NA,NA,166936,NA,NA,NA,NA,3218,85782,0.165,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,NA,NA,NA,NA
COL,South America,Colombia,2021-09-08,4919773,1124,1787,125331,53,64,94840.775,21.668,34.449,2416.065,1.022,1.234,0.83,NA,NA,NA,NA,NA,NA,NA,NA,24491154,53075,475.404,1.03,46955,0.911,0.047,21.3,tests performed,NA,NA,NA,NA,NA,175158,NA,NA,NA,NA,3377,78569,0.151,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,NA,NA,NA,NA
COL,South America,Colombia,2021-09-09,4921410,1637,1760.571,125378,47,61.857,94872.332,31.557,33.939,2416.971,0.906,1.192,0.84,NA,NA,NA,NA,NA,NA,NA,NA,24542709,51555,476.404,1.001,47009,0.913,0.045,22.2,tests performed,37034145,24260079,15572631,NA,NA,183379,71.39,46.77,30.02,NA,3535,71356,0.138,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,NA,NA,NA,NA
COL,South America,Colombia,2021-09-10,4923197,1787,1730.714,125427,49,58.714,94906.781,34.449,33.364,2417.915,0.945,1.132,0.85,NA,NA,NA,NA,NA,NA,NA,NA,24596107,53398,477.441,1.037,46948,0.911,0.044,22.7,tests performed,37346540,24434265,15712902,NA,312395,179402,71.99,47.1,30.29,NA,3458,61365,0.118,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,NA,NA,NA,NA
COL,South America,Colombia,2021-09-11,4925000,1803,1709.857,125480,53,54.714,94941.538,34.757,32.962,2418.937,1.022,1.055,0.86,NA,NA,NA,NA,NA,NA,NA,NA,24637757,41650,478.249,0.808,47028,0.913,0.044,22.7,tests performed,NA,NA,NA,NA,NA,165684,NA,NA,NA,NA,3194,50796,0.098,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,NA,NA,NA,NA
COL,South America,Colombia,2021-09-12,4926772,1772,1698.714,125529,49,53,94975.698,34.16,32.747,2419.881,0.945,1.022,0.86,NA,NA,NA,NA,NA,NA,NA,NA,24684753,46996,479.161,0.912,47179,0.916,0.043,23.3,tests performed,37444197,24499752,15746173,NA,NA,149843,72.18,47.23,30.35,NA,2889,51227,0.099,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,156972.86,36.91,6.63,3047.0369
COL,South America,Colombia,2021-09-13,4928578,1806,1656.857,125592,63,51.714,95010.513,34.815,31.94,2421.096,1.214,0.997,0.87,NA,NA,NA,NA,NA,NA,NA,NA,24713540,28787,479.72,0.559,46722,0.907,0.045,22.2,tests performed,37627506,24613353,15817661,NA,183309,153214,72.54,47.45,30.49,NA,2954,63209,0.122,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,NA,NA,NA,NA
COL,South America,Colombia,2021-09-14,4930249,1671,1657.143,125647,55,52.714,95042.725,32.213,31.946,2422.156,1.06,1.016,0.87,NA,NA,NA,NA,NA,NA,NA,NA,24763289,49749,480.686,0.966,46459,0.902,0.046,21.7,tests performed,37830713,24733487,15902438,NA,203207,159428,72.93,47.68,30.66,NA,3073,76124,0.147,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,NA,NA,NA,NA
COL,South America,Colombia,2021-09-15,4931563,1314,1684.286,125687,40,50.857,95068.056,25.331,32.469,2422.927,0.771,0.98,0.88,NA,NA,NA,NA,NA,NA,NA,NA,24808973,45684,481.573,0.887,45403,0.881,0.044,22.7,tests performed,38002826,24841106,15968154,NA,172113,161199,73.26,47.89,30.78,NA,3108,87251,0.168,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,NA,NA,NA,NA
COL,South America,Colombia,2021-09-16,4932998,1435,1655.429,125713,26,47.857,95095.719,27.663,31.912,2423.429,0.501,0.923,0.89,NA,NA,NA,NA,NA,NA,NA,NA,24864554,55581,482.652,1.079,45978,0.892,0.046,21.7,tests performed,NA,NA,NA,NA,NA,161870,NA,NA,NA,NA,3120,97467,0.188,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,NA,NA,NA,NA
COL,South America,Colombia,2021-09-17,4934568,1570,1624.429,125753,40,46.571,95125.985,30.266,31.315,2424.2,0.771,0.898,0.9,NA,NA,NA,NA,NA,NA,NA,NA,24914946,50392,483.63,0.978,45548,0.884,0.044,22.7,tests performed,38331643,25043592,16096455,NA,NA,140729,73.89,48.28,31.03,NA,2713,87047,0.168,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,NA,NA,NA,NA
COL,South America,Colombia,2021-09-18,4936052,1484,1578.857,125782,29,43.143,95154.593,28.608,30.436,2424.759,0.559,0.832,0.91,NA,NA,NA,NA,NA,NA,NA,NA,24955407,40461,484.415,0.785,45379,0.881,0.044,22.7,tests performed,38442061,25114159,16137068,NA,110418,149528,74.11,48.41,31.11,NA,2883,92450,0.178,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,NA,NA,NA,NA
COL,South America,Colombia,2021-09-19,4937596,1544,1546.286,125826,44,42.429,95184.357,29.764,29.808,2425.607,0.848,0.818,0.93,NA,NA,NA,NA,NA,NA,NA,NA,25000157,44750,485.284,0.869,45058,0.875,0.043,23.3,tests performed,38516606,25166351,16159636,NA,74545,153201,74.25,48.51,31.15,NA,2953,95228,0.184,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,157253.77,36.57,5.92,3052.4897
COL,South America,Colombia,2021-09-20,4939251,1655,1524.714,125860,34,38.286,95216.261,31.904,29.393,2426.262,0.655,0.738,0.94,NA,NA,NA,NA,NA,NA,NA,NA,25029645,29488,485.856,0.572,45158,0.877,0.043,23.3,tests performed,38683134,25270271,16223761,NA,166528,150804,74.57,48.71,31.28,NA,2907,93845,0.181,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,NA,NA,NA,NA
COL,South America,Colombia,2021-09-21,4941064,1813,1545,125895,35,35.429,95251.211,34.95,29.784,2426.937,0.675,0.683,0.94,NA,NA,NA,NA,NA,NA,NA,NA,25079952,50307,486.833,0.977,45238,0.878,0.042,23.8,tests performed,NA,NA,NA,NA,NA,148544,NA,NA,NA,NA,2864,94399,0.182,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,NA,NA,NA,NA
COL,South America,Colombia,2021-09-22,4942249,1185,1526.571,125924,29,33.857,95274.055,22.844,29.428,2427.496,0.559,0.653,0.95,NA,NA,NA,NA,NA,NA,NA,NA,25127321,47369,487.752,0.919,45478,0.883,0.041,24.4,tests performed,39057913,25518294,16353229,NA,NA,150727,75.29,49.19,31.52,NA,2906,96741,0.186,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,NA,NA,NA,NA
COL,South America,Colombia,2021-09-23,4943622,1373,1517.714,125962,38,35.571,95300.523,26.468,29.258,2428.229,0.733,0.686,0.95,NA,NA,NA,NA,NA,NA,NA,NA,25177071,49750,488.718,0.966,44645,0.867,0.041,24.4,tests performed,39270198,25662320,16423702,NA,212285,157566,75.7,49.47,31.66,NA,3037,102853,0.198,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,NA,NA,NA,NA
COL,South America,Colombia,2021-09-24,4945203,1581,1519.286,126006,44,36.143,95331.001,30.478,29.288,2429.077,0.848,0.697,0.95,NA,NA,NA,NA,NA,NA,NA,NA,25230437,53366,489.754,1.036,45070,0.875,0.04,25,tests performed,NA,NA,NA,NA,NA,158390,NA,NA,NA,NA,3053,104569,0.202,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,NA,NA,NA,NA
COL,South America,Colombia,2021-09-25,4946811,1608,1537,126032,26,35.714,95361.999,30.998,29.629,2429.578,0.501,0.688,0.96,NA,NA,NA,NA,NA,NA,NA,NA,25274638,44201,490.612,0.858,45604,0.885,0.04,25,tests performed,39610550,25888829,16538611,NA,NA,166927,76.36,49.91,31.88,NA,3218,110667,0.213,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,NA,NA,NA,NA
COL,South America,Colombia,2021-09-26,4948513,1702,1559.571,126068,36,34.571,95394.809,32.81,30.065,2430.272,0.694,0.666,0.95,NA,NA,NA,NA,NA,NA,NA,NA,25318223,43585,491.458,0.846,45438,0.882,0.039,25.6,tests performed,39913294,26048698,16684339,NA,302744,199527,76.94,50.22,32.16,NA,3846,126050,0.243,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,157705.27,36.27,9.39,3061.254
COL,South America,Colombia,2021-09-27,4950253,1740,1571.714,126102,34,34.571,95428.352,33.543,30.299,2430.927,0.655,0.666,0.96,NA,NA,NA,NA,NA,NA,NA,NA,25348650,30427,492.049,0.591,45572,0.885,0.038,26.3,tests performed,40168278,26194283,16811660,NA,254984,212163,77.43,50.5,32.41,NA,4090,132002,0.254,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,NA,NA,NA,NA
COL,South America,Colombia,2021-09-28,4951675,1422,1515.857,126145,43,35.714,95455.764,27.413,29.222,2431.756,0.829,0.688,0.97,NA,NA,NA,NA,NA,NA,NA,NA,25393612,44962,492.921,0.873,44809,0.87,0.038,26.3,tests performed,NA,NA,NA,NA,NA,202289,NA,NA,NA,NA,3900,124187,0.239,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,NA,NA,NA,NA
COL,South America,Colombia,2021-09-29,4952690,1015,1491.571,126178,33,36.286,95475.331,19.567,28.754,2432.393,0.636,0.699,0.96,NA,NA,NA,NA,NA,NA,NA,NA,25438006,44394,493.783,0.862,44384,0.862,0.038,26.3,tests performed,40404815,26332902,16929789,NA,NA,192415,77.89,50.76,32.64,NA,3709,116373,0.224,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,NA,NA,NA,NA
COL,South America,Colombia,2021-09-30,4954376,1686,1536.286,126219,41,36.714,95507.833,32.502,29.616,2433.183,0.79,0.708,0.96,NA,NA,NA,NA,NA,NA,NA,NA,25489790,51784,494.788,1.005,44674,0.867,0.039,25.6,tests performed,NA,NA,NA,NA,NA,211587,NA,NA,NA,NA,4079,133636,0.258,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,NA,NA,NA,NA
COL,South America,Colombia,2021-10-01,4955848,1472,1520.714,126261,42,36.429,95536.209,28.376,29.316,2433.993,0.81,0.702,0.96,NA,NA,NA,NA,NA,NA,NA,NA,25538112,48322,495.726,0.938,43954,0.853,0.04,25,tests performed,41097797,26862638,17207121,NA,NA,236775,79.23,51.78,33.17,NA,4564,155295,0.299,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,NA,NA,NA,NA
COL,South America,Colombia,2021-10-02,4957277,1429,1495.143,126299,38,38.143,95563.757,27.548,28.823,2434.725,0.733,0.735,0.96,NA,NA,NA,NA,NA,NA,NA,NA,25583408,45296,496.605,0.879,44110,0.856,0.04,25,tests performed,NA,NA,NA,NA,NA,232803,NA,NA,NA,NA,4488,152799,0.295,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,NA,NA,NA,NA
COL,South America,Colombia,2021-10-03,4959144,1867,1518.714,126336,37,38.286,95599.748,35.991,29.277,2435.438,0.713,0.738,0.96,NA,NA,NA,NA,NA,NA,NA,NA,25614492,31084,497.209,0.603,42324,0.822,0.041,24.4,tests performed,NA,NA,NA,NA,NA,209893,NA,NA,NA,NA,4046,143644,0.277,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,158064.97,35.96,7.67,3068.236
COL,South America,Colombia,2021-10-04,4960641,1497,1484,126372,36,38.571,95628.606,28.858,28.608,2436.132,0.694,0.744,0.96,NA,NA,NA,NA,NA,NA,NA,NA,25656616,42124,498.027,0.818,43995,0.854,0.041,24.4,tests performed,41524918,27149994,17494197,NA,NA,193806,80.05,52.34,33.72,NA,3736,136530,0.263,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,NA,NA,NA,NA
COL,South America,Colombia,2021-10-05,4962054,1413,1482.714,126401,29,36.571,95655.845,27.239,28.583,2436.691,0.559,0.705,0.96,NA,NA,NA,NA,NA,NA,NA,NA,25694407,37791,498.76,0.734,42971,0.834,0.04,25,tests performed,NA,NA,NA,NA,NA,213674,NA,NA,NA,NA,4119,147075,0.284,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,NA,NA,NA,NA
COL,South America,Colombia,2021-10-06,4963243,1189,1507.571,126425,24,35.286,95678.766,22.921,29.062,2437.154,0.463,0.68,0.97,NA,NA,NA,NA,NA,NA,NA,NA,25739126,44719,499.628,0.868,43017,0.835,0.041,24.4,tests performed,42039612,27436244,17865559,NA,NA,233542,81.04,52.89,34.44,NA,4502,157620,0.304,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,NA,NA,NA,NA
COL,South America,Colombia,2021-10-07,4964454,1211,1439.714,126455,30,33.714,95702.111,23.345,27.754,2437.732,0.578,0.65,0.97,NA,NA,NA,NA,NA,NA,NA,NA,25788034,48908,500.578,0.949,42606,0.827,0.039,25.6,tests performed,42349272,27587609,18096506,NA,309660,228281,81.64,53.18,34.89,NA,4401,141406,0.273,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,NA,NA,NA,NA
COL,South America,Colombia,2021-10-08,4965847,1393,1428.429,126487,32,32.286,95728.965,26.854,27.536,2438.349,0.617,0.622,0.97,NA,NA,NA,NA,NA,NA,NA,NA,25839693,51659,501.58,1.003,43083,0.836,0.038,26.3,tests performed,42634897,27722308,18308930,NA,285625,219586,82.19,53.44,35.29,NA,4233,122810,0.237,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,NA,NA,NA,NA
COL,South America,Colombia,2021-10-09,4967524,1677,1463.857,126517,30,31.143,95761.293,32.328,28.219,2438.928,0.578,0.6,0.97,NA,NA,NA,NA,NA,NA,NA,NA,25882186,42493,502.405,0.825,42683,0.829,0.038,26.3,tests performed,42885532,27832514,18501504,NA,250635,235052,82.67,53.65,35.67,NA,4531,124870,0.241,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,NA,NA,NA,NA
COL,South America,Colombia,2021-10-10,4969131,1607,1426.714,126552,35,30.857,95792.272,30.979,27.503,2439.602,0.675,0.595,0.96,NA,NA,NA,NA,NA,NA,NA,NA,25915634,33448,503.054,0.649,43020,0.835,0.037,27,tests performed,43007509,27885125,18593793,NA,121977,232138,82.91,53.76,35.84,NA,4475,118702,0.229,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,158503.27,35.68,9.24,3076.744
COL,South America,Colombia,2021-10-11,4970718,1587,1439.571,126585,33,30.429,95822.865,30.593,27.751,2440.238,0.636,0.587,0.96,NA,NA,NA,NA,NA,NA,NA,NA,25954762,39128,503.814,0.76,42592,0.827,0.037,27,tests performed,43315450,28016960,18815492,NA,307941,255790,83.5,54.01,36.27,NA,4931,123852,0.239,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,NA,NA,NA,NA
